"id","title","dsc","press","posted_date","link"
1,내년 ‘소비기한’ 시대 도래…소비자 반기는데 기업은 '걱정',"소비기한 표시제 시행, 소비자들 기대감 높아 자취 5년차인 30대 직장인 김모 씨(여)는 내년 1월 1일부터 시행되는 ‘식품 소비기한 표시제’에 관심이 많다. 김 씨는 ""소비기한의 개념을 몰랐을 당시 유통기한이 지난...",더팩트,2022-09-08,http://news.tf.co.kr/read/economy/1964023.htm
2,내년부터 건기식 '유통기한→소비기한' 표시 변경,"건강기능식품 유통기한이 내년부터 소비기한 표시제로 바뀌면서 업체와 약국에도 영향을 미칠 것으로 보인다. 작년 국회에서 식품·표시 광고법 개정안이 통과되면서, 건기식 유통기한은 내년 1월 1일부터 소비기한으로...",데일리팜,2022-08-30,http://www.dailypharm.com/Users/News/NewsView.html?ID=291368&REFERER=NP
3,"아산시, '식품 소비기한 표시제' 1년 유예기간 적용",아산시(시장 박경귀)는 유통기한이 지나도 섭취할 수 있는 식품이 폐기되는 것을 막고 자원 소비를 줄이기 위해 내년부터 시행되는 '식품 소비기한 표시제'에 1년의 유예기간이 적용된다고 알렸다. 이미지=박나라 기자...,농수축산신문,2022-08-25,http://www.aflnews.co.kr/news/articleView.html?idxno=232092
4,[기고] 식품 소비기한 표시제의 안정적 도입 위한 계도기간 부여,"이러한 혼란을 방지하면서 소비자에게 명확한 정보를 제공하고 식품 폐기물 감소를 위해 `23년 1월 1일부터 유통기한 대신 소비기한 표시제(냉장보관 우유, 환원유 제외)가 시행된다. 식약처는 대부분의 가공식품이...",무등일보,2022-08-25,http://www.mdilbo.com/detail/AjBTxA/676770
5,"아산시, '식품 소비기한 표시제' 1년 유예기간 적용","시 관계자는 ""내년 1년간의 계도기간 이후 소비기한을 표시하지 않는 경우 시정명령이 내려지며 시정명령을 이행하지 않으면 품목 제조 정지 15일 등의 행정처분을 받을 수 있다""고 말했다. 아산시,숙품소비기한표시제",중부매일,2022-08-25,http://www.jbnews.com/news/articleView.html?idxno=1369364
6,"아산시, '식품 소비기한 표시제' 유예 기간 적용",소비기한과 유통기한의 차이점 안내문 충남 아산시는 내년부터 시행되는 '식품 소비기한 표시제'에 1년의 유예기간이 적용된다고 25일 말했다. '식품 소비기한 표시제'란 기업이 소비자에게 식품을 유통할 수 있는 날짜인...,충남일보,2022-08-25,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=675896
7,"아산시, '식품 소비기한 표시제' 1년 유예기간 적용 안내","소비기한과 유통기한의 차이점 안내문 충남 아산시는 내년부터 시행되는 '식품 소비기한 표시제'에 대해 1년의 유예기간이 적용된다고 알렸다. 25일 시에 따르면, '식품 소비기한 표시제'란 기업이 소비자에게 식품을...",충청뉴스,2022-08-25,http://www.ccnnews.co.kr/news/articleView.html?idxno=266954
8,시행 5개월 앞둔 소비기한 표시제 '1년간 계도기간 부여',건강기능식품 등에 내년 1월 1일부터 적용되는 소비기한 표시제를 앞두고 1년간의 계도기간이 설정됐다. 이 기간 동안에는 '유통기한'이 표시된 기존 포장지를 스티커 처리 없이 사용할 수 있다. 식약처는 최근 소비기한...,약사공론,2022-08-22,https://www.kpanews.co.kr/article/show.asp?idx=235564&category=B
9,"내년 1월 시행 소비기한 표시 준비 완료업체, 11일부터 선적용 가능","다음은 소비기한 표시제 선적용 및 계도기간 부여 관련 Q&A. Q. 소비기한 표시제 시행일은? 소비기한 표시제는 2023년 1월 1일부터 시행 예정이며, 시행일 이후 제조ㆍ가공하거나 수입을 위해 선적하는 경우부터 적용된다....",식품저널 foodnews,2022-08-12,http://www.foodnews.co.kr/news/articleView.html?idxno=98211
10,"소비기한 표기, 1년 계도기간 둔다 유통기한 대신 내년 1월 시행",식품의약품안전처가 내년 1월부터 시행되는 ‘식품 소비기한 표시제’에 1년의 계도기간을 두는 내용을 담은 ‘식의약 규제혁신 100대 과제’를 11일 발표했다. ‘식품 소비기한 표시제’란 식품을 유통할 수 있는...,동아일보,2022-08-12,https://www.donga.com/news/article/all/20220812/114924809/1
11,‘식품 소비기한 표시제’ 1년 계도기간 운영,"식약처, 규제혁신 100대 과제 음식점 반려동물 출입 허용 추진 mRNA 백신·치료제 임상기준 완화 내년 1월 시행되는 식품소비기한 표시제는 1년간 계도기간을 두기로 했다. 음식점에 반려동물 출입 허용을 추진하고...",세계일보언론사 선정,2022-08-11,http://www.segye.com/content/html/2022/08/11/20220811519071.html?OutUrl=naver
12,"2023 시행 '소비기한 표시제', 1년 계도기간 둔다",정부가 내년부터 시행 예정인 소비기한 표시제에 1년간 계도기간을 두기로 했다. 오유경 식약처장이 '식의약 규제혁신 100대 과제'를 발표하고 있다. 식품의약품안전처는 11일 서울 중구 대한상공회의소에서 '식의약...,의학신문,2022-08-11,http://www.bosa.co.kr/news/articleView.html?idxno=2179065
13,"유통기한 대신 '소비기한' 표시, 1년 계도 기간 두기로","이미 국제식품규격위원회(CODEX)는 물론 미국, 일본, 유럽연합(EU), 캐나다, 호주 등 경제협력개발기구(OECD) 대부분의 나라들이 소비기한 표시제를 운영하고 있다. 하지만 시행일에 맞춰 많은 품목의 포장지를 변경하기...",노컷뉴스,2022-08-11,https://www.nocutnews.co.kr/news/5800924
14,"내년 시행 앞둔 '식품 소비기한 표시제', 1년 계도기간 두기로",정부가 내년부터 시행되는 '식품 소비기한 표시제'에 1년간 계도기간을 두기로 했다. 시행일에 맞춰 식품 포장지를 바꾸는 것이 현실적으로 어렵고 기존 포장지 폐기 과정에서 비용 부담과 자원 낭비를 우려해서다....,매일신문언론사 선정,2022-08-11,https://news.imaeil.com/page/view/2022081114233119394
15,"유통기한 대신 도입하는 소비기한, 1년 계도기간 두기로",정부가 내년부터 시행되는 ‘식품 소비기한 표시제’에 1년의 계도기간을 두기로 했다. 반려동물과 함께 음식점에 들어갈 수 있도록 허용하는 방안도 추진된다. 식품의약품안전처는 이 같은 내용이 담긴 ‘식의약...,동아일보언론사 선정,2022-08-11,https://www.donga.com/news/article/all/20220811/114914948/1
16,"식약처, 식의약 규제혁신 100대 과제 발표...식품 소비기한 표시제 시행 계도기간 1년 부여",ⓒ식품의약품안전처 정부가 내년 1월 1일부터 시행하기로 한 '식품 소비기한 표시제'에 1년간 계도기간을 두기로 했다. 또 코로나19 mRNA 백신과 치료제의 신속한 개발을 지원하기 위해 임상시험계획 심사·승인 단계를...,라이프인,2022-08-11,http://www.lifein.news/news/articleView.html?idxno=14488
17,식당 반려동물 동반출입 허용…'소비기한' 계도기간 1년 도입(종합),이와 함께 내년 1월 1일부터 시행될 식품 소비기한 표시제에는 1년간 계도기간이 부여된다. 시행일에 맞춰 많은 품목의 포장지를 바꾸는 게 현실으로 어렵고 기존 포장지 폐기 등으로 인한 비용 부담과 자원 낭비가 우려될...,뉴스1,2022-08-11,https://www.news1.kr/articles/4770162
18,"'2023년 시행' 식품소비기한 표시제, 1년 계도기간 두기로","2025년 12월까지 음식점 반려동물 출입 허용도 논의 내년 1월 시행되는 식품소비기한 표시제는 1년간 계도기간을 두기로 했다. 음식점에 반려동물 출입 허용을 추진하고, 의약품 부작용 보상은 확대할 방침이다....",세계일보,2022-08-11,http://www.segye.com/content/html/2022/08/11/20220811509636.html?OutUrl=naver
19,"""소비기한 표시제, 1년 계도기간"" 식약처 100대 혁신 과제 발표","유통기한 대신 내년 1월부터 도입되는 소비기한 표시제에 대해, 식약처가 1년의 계도기간을 두기로 했습니다. 식약처는 소비기한 표시제 시행으로 기존 유통기한을 표시해둔 포장지가 대거 폐기되는 것을 방지하기 위해...",MBC,2022-08-11,https://imnews.imbc.com/news/2022/society/article/6397266_35673.html
20,내년 시행 '소비기한 표시제' 1년 계도기간…'식의약 규제혁신 100대 과제' 발표,식약처는 2023년 1월 1일부터 시행되는 식품 소비기한 표시제의 안정적 정착과 업체 부담 경감 등을 위해 시행일 이후 1년간 계도기간을 부여할 방침이다. 사진=식품저널DB 정부는 세포배양 식품 등 신기술을 적용한 미래...,식품저널 foodnews,2022-08-11,http://www.foodnews.co.kr/news/articleView.html?idxno=98174
21,"내년 시행되는 식품 소비기한, 1년간 계도기간 부여","식품업계 불만과 비용부담 완화 소분 판매 금지된 건강기능식품도 개인 맞춤형 소분 조합해 판매 식약처, 규제혁신 100대 과제 발표 정부가 내년 1월 1일부터 시행 예정이었던 소비기한 표시제에 대해 기존 포장지 변경...",문화일보,2022-08-11,http://www.munhwa.com/news/view.html?no=2022081101039921129001
22,소비기한 표시제 계도기간 1년…음식점 반려동물 출입 허용,"기사내용 요약 식약처, 식의약 규제혁신 100대 과제 발표 정부가 내년 1월 식품 소비기한 표시제 시행에 따른 업체들의 부담을 줄여주기 위해 1년간 계도기간을 두기로 했다. 또 음식점에 반려동물 출입을 허용하지 않는...",뉴시스,2022-08-11,http://www.newsis.com/view/?id=NISX20220811_0001974966&cID=13107&pID=13200
23,식당 반려동물 동반출입 허용…'소비기한' 계도기간 1년 도입,이와 함께 내년 1월 1일부터 시행될 식품 소비기한 표시제에는 1년간 계도기간이 부여된다. 시행일에 맞춰 많은 품목의 포장지를 바꾸는 게 현실으로 어렵고 기존 포장지 폐기 등으로 인한 비용 부담과 자원 낭비가 우려될...,뉴스1,2022-08-11,https://www.news1.kr/articles/4769609
24,"신선식품, 온라인 판매 때 '소비기한 X일 이상' 명시…내년부터 시행","공정위는 ""이미 예고한 대로 개정 고시는 소비기한 표시제와 같은 실물상품에 대한 새로운 표시제도가 시행되는 내년 1월 1일에 함께 시행될 것""이라며 ""시행일 이전까지 사업자와 소비자가 개정 고시에 대해 충분히 이해할...",한국경제,2022-08-03,https://www.hankyung.com/economy/article/202208034415i
25,[독자기고] 소비자 중심의 소비기한 표시제 변경,식품 표시광고법이 개정돼 유통기한을 소비기한으로 변경하는 소비기한 표시제가 내년 1월 1일 부터 시행된다. 유통기한 표시제는 도입 당시인 1985년부터 현재까지 소비자들에게 알려져 식품 섭취 기한의 기준으로 많이...,제민일보,2022-07-26,http://www.jemin.com/news/articleView.html?idxno=741017
26,[기고] 소비자 중심의 소비기한 표시제 변경,박주연 제주시 위생관리과 「식품표시광고법」이 개정되어 유통기한을 소비기한으로 변경하는 소비기한 표시제가 2023. 1. 1부터 시행된다. 유통기한 표시제는 도입 당시인 1985년부터 현재까지 소비자들에게 널리 알려져...,제주교통복지신문,2022-07-21,https://www.jejutwn.com/news/article.html?no=140140
27,(약수터)소비기한,"유럽연합(EU)과 미국, 일본, 호주를 비롯한 대부분의 경제협력개발기구(OECD) 국가는 소비기한 표시제를 일찌감치 도입했다. 우리나라도 늦게나마 식품 폐기량과 온실가스 배출량을 줄여 지속가능한 지구환경 보전에...",무등일보,2022-07-20,http://www.mdilbo.com/detail/WYXZ2h/674381
28,내년부터 유통기한 대신 ‘소비기한’ 도입… 음식물 쓰레기 줄이고 온실가스도 잡는다,"유럽연합(EU)과 미국, 일본, 호주를 비롯한 대부분의 경제협력개발기구(OECD) 국가는 소비기한 표시제를 도입한 상황입니다. 단, 소비기한은 제품의 원료와 제조 방법, 포장법, 보관 조건 등을 고려해 과학적 실험을 통해...",어린이동아,2022-07-20,http://kids.donga.com/news/vv.php?type=news&id=20220720131417983199
29,“음식 폐기 줄이고 환경보호”… 4년간 200개 식품에 ‘소비기한’ 추진,"전 세계 주요 선진국은 대부분 소비기한 표시제를 시행 중이다. 유럽연합(EU)과 경제협력개발기구(OECD) 37개국 외에도 동남아, 남미, 아프리카 등 대다수 국가는 소비기한 표시제를 운영하고 있다. 식약업계에 따르면 EU와...",문화일보,2022-07-19,http://www.munhwa.com/news/view.html?no=2022071901032503325001
30,"[지난주 유통업계 주요이슈] ""외식도 부담"" '고물가' 행진 속 프랜차이즈 가격인상...식약처 ""소비기한 연구센터 개소"" 外",롯데홈쇼핑·CJ온스타일·NS홈쇼핑은 보양식 시즌을 맞아 일제히 집에서 조리할 수 있는 식품 판매를 시작했다 아울러 내년 1월 시행하는 식품 소비기한 표시제도를 앞두고 지난 12일 소비기한 연구센터(이하 연구센터)...,청년일보,2022-07-17,https://www.youthdaily.co.kr/news/article.html?no=105837
31,"식약처, 소비기한 표시제 본격 시행",［동양일보 도복희 기자］ 식품의약품안전처 오유경 처장은 내년 1월 소비기한 표시제도의 본격적인 시행을 앞두고 12일 한국식품과학연구원(경기 의왕 소재)에서 개최되는 '소비기한 연구센터' 개소식에 참석해...,동양일보,2022-07-13,http://www.dynews.co.kr/news/articleView.html?idxno=665877
32,"오유경 식약처장, 소비기한 연구센터 찾아 식품기업 CEO와 간담회","시행될 소비기한 표시제도 홍보 방안에 대한 의견을 나눴다. 제품 제조일로부터 소비자에게 유통·판매할 수 있는 유통기한과 달리, 소비기한은 식품 등에 표시된 보관방법을 지킬 경우 먹어도 안전에 이상이 없는 기한을...",서울파이낸스,2022-07-13,http://www.seoulfn.com/news/articleView.html?idxno=461196
33,내년부터 ‘유통기한’ 대신 ‘소비기한’…식약처 “탄소중립 실현 도움”,소비기한 도입 이후에 계도기간을 두는 방안도 검토하고 있다. 오유경 식약처장은 “소비기한 표시제가 식품 폐기물 감소와 탄소중립 실현에 도움이 될 것”이라고 말했다.,동아일보언론사 선정,2022-07-12,https://www.donga.com/news/article/all/20220712/114415455/1
34,"식약처, 내년 시행 ‘소비기한’ 표시제 지원 연구센터 개소","식약처, 내년 시행 ‘소비기한’ 표시제 지원 연구센터 개소 식품의약품안전처가 내년 1월 시행하는 식품 소비기한 표시제도를 앞두고 12일 소비기한 연구센터‘ 개소식을 열었다. 소비기한은 식품 등에 표시된 보관방법을...",브릿지경제,2022-07-12,https://www.viva100.com/main/view.php?key=20220712010002961
35,내년 시행 '식품 권장소비기한 표시제' 지원 연구센터 개소,"내년 1월 시행하는 식품 소비기한 표시제도를 앞두고 소비기한 연구센터가 문을 열었습니다. 소비기한은 식품 등에 표시된 보관방법을 지킬 경우 섭취해도 안전에 이상이 없는 기한으로, 현재 식품 등에 표시되고 있는...",YTN,2022-07-12,https://www.ytn.co.kr/_ln/0103_202207121723206072
36,식약처장-식품업계 CEO 한자리에…'소비기한 표시제' 논의,식품의약품안전처 오유경 처장은 내년 1월 소비기한 표시제도의 본격적인 시행을 앞두고 오늘(12일) 한국식품과학연구원(경기 의왕 소재)에서 개최되는 ‘소비기한 연구센터’ 개소식에 참석하고 식품업계와 간담회를...,SBS Biz,2022-07-12,https://biz.sbs.co.kr/article_hub/20000071282?division=NAVER
37,"식약처, 내년 1윌 소비기한 표시제 도입 앞두고 연구센터 개소","간담회에서 오 처장은 소비기한 표시제도 도입에 따른 업계 애로사항을 청취하고 소통협력 방안을 논의했다. 식약처는 소비기한 시행, 식품표시, 기준 규격 등 업계 건의사항을 청취해 향후 규제 과제로 선정해 개선을...",이투데이,2022-07-12,https://www.etoday.co.kr/news/view/2152672
38,식약처 “소비기한 표시제 안정적 정착 위해 노력할 것”,(제공: 식품의약품안전처) [천지일보=황해연 기자] 내년 1월 소비기한 표시제도 본격적 시행을 앞두고 오유경 식품의약품안전처장이 한국식품과학연구원에서 개최되는 ‘소비기한 연구센터’ 개소식에 참석해 식품업계와...,천지일보,2022-07-12,http://www.newscj.com/article/20220712580665
39,"소비기한 연구센터 개소...""식품 권장소비기한 표시제 대비""","내년 1월 시행하는 식품 소비기한 표시제도를 앞두고 12일 소비기한 연구센터가 출범했다. 소비기한은 식품 등에 표시된 보관방법을 지킬 경우 섭취해도 안전에 이상이 없는 기한이며, 현재 식품 등에 표시되고 있는...",청년일보,2022-07-12,https://www.youthdaily.co.kr/news/article.html?no=105568
40,"식약처·식품업계, ‘소비기한 표시제’ 논의… “계도기간 1년 필요”",식품의약품안전처가 소비기한 표시제도 시행을 앞두고 계도기간 도입을 검토 중인 가운데 식품기업 대표들과 12일 간담회를 열었다. 소비기한 표시제도는 소비자 판매가 허용되는 기간을 뜻하는 유통기한과 달리 보관...,조선비즈,2022-07-12,https://biz.chosun.com/distribution/food/2022/07/12/HTSVPXW45NG4JPH5JMH3MOW54Q/?utm_source=naver&utm_medium=original&utm_campaign=biz
41,내년 시행 '식품 권장소비기한 표시제' 지원 연구센터 개소,올해 50개 유형 권장소비기한 설정…4년간 200개로 확대 내년 1월 시행하는 식품 소비기한 표시제도를 앞두고 12일 소비기한 연구센터가 문을 열었다. 소비기한은 식품 등에 표시된 보관방법을 지킬 경우 섭취해도 안전에...,연합뉴스,2022-07-12,https://www.yna.co.kr/view/AKR20220712113900530?input=1195m
42,"'소비기한 연구센터' 개소, 식품 유형별 권장 소비기한 설정","사진=강봉조 기자 내년 1월 1일 소비기한 표시제 시행을 앞두고, 영업자가 소비기한을 설정할 때 참고할 수 있도록 식품 유형별로 권장 소비기한을 설정하는 '소비기한 연구센터'가 12일 문을 열었다. 오유경...",식품저널 foodnews,2022-07-12,http://www.foodnews.co.kr/news/articleView.html?idxno=97665
43,[더뉴스] 내년부터 소비기한 도입...식품폐기 비용 줄인다!,"식품안전정보원은 소비기한 표시제가 도입되면 1년에 소비자는 약 8천 860억 원, 산업체에는 1년에 약 260억 원 정도의 편익이 발생할 것으로 예상했습니다. 다만, 보관 기간이 길어지는 만큼 식품 안전에 대한 우려도...",YTN,2022-07-08,https://www.ytn.co.kr/_ln/0102_202207081435288484
44,"[르포] '이제는 유통기한 아닌 소비기한' 준비 박차…""명칭 우선적으로""",시행 약 6개월 전 임에도 CJ제일제당과 대상라이프사이언스 등 업계 선두주자들은 이미 소비기한 표시제 준수를 위한 준비 단계에 돌입했다. 양사는 각각 가정간편식과 메디푸드(특수의료용도식품) 분야에서 국내 1위...,아시아투데이,2022-07-07,https://www.asiatoday.co.kr/view.php?key=20220707010004215
45,"내년 1월부터 유통기한→소비기한…""당분간 명칭만 바뀔 듯""",소비기한 표시제 시행을 약 6개월 앞둔 가운데 식품업계는 한동안 기간 표시에 기존 '유통기한'의 기간을 유지할 전망입니다. 식품의약품안전처는 내년 1월부터 식품 등에 표시하는 '섭취해도 안전에 이상이 없는 기한'을...,SBS Biz언론사 선정,2022-07-07,https://biz.sbs.co.kr/article_hub/20000070600?division=NAVER
46,"[르포]""유통기한은 잊어라""…식품기업, 소비기한 준비 들러보니","이미 국제식품규격위원회(CODEX)는 물론 미국, 일본, 유럽연합(EU), 캐나다, 호주 등 경제협력개발기구(OECD) 대부분의 나라들이 소비기한 표시제를 운영하고 있다. 제도 시행을 앞둔 식품업계 선두 기업들은 거대한 전환을...",노컷뉴스,2022-07-07,https://www.nocutnews.co.kr/news/5783410
47,[MZ컨슈머] '유통기한' 아니죠…내년부턴 '소비기한',이에 오랜 논의 끝에 식품 폐기물 감소를 통해 탄소중립을 실천하고 식품을 안전하게 섭취할 수 있는 기한을 명확하게 알리고자 '소비기한 표시제'를 도입하게 됐다. 소비기한은 일반적으로 유통기한보다 30%가량 더...,컨슈머타임스,2022-07-06,http://www.cstimes.com/news/articleView.html?idxno=504171
48,"식약처 ""소비기한 표시제 도입 시 연간 소비자 편익 8860억 추정""",유통기한 표시된 제품 [식품의약품안전처] 2021년 8월 소비기한 도입 식품표시광고법이 개정 및 공포됨에 따라 2023년 1월 1일부터 기존 식품 유통기한 표시제에서 소비기한 표시제로 변경됩니다. 소비기한은 소비자가...,한국농어촌방송,2022-07-01,http://www.newskr.kr/news/articleView.html?idxno=79014
49,"기업 목소리 적극 반영하는 정부… ""소비기한 표시제 계도기간 검토""",내년 1월 강행 단속 입장서 선회 계도기간 6~12개월 입장 조정 중 식품의약품안전처(식약처)가 식품에 표시하던 '유통기한'을 소비기한으로 바꾸는 '소비기한 표시제' 시행에 계도기간을 두는 방안을 검토 중인 것으로...,천지일보,2022-06-29,http://www.newscj.com/news/articleView.html?idxno=996792
50,소비기한 도입으로 식품 보관 기간 늘어나는데…식품업계 불안한 이유,"식약처 ""소비기한 표시제 계도기간 부여 유력 검토"" 식품의약품안전처(이하 식약처)가 내년 1월부터 식품에 표시하는 유통기한을 소비기한으로 바꾸는 '소비기한 표시제'를 도입하는 것과 관련해 식품업계가 엇갈린...",더팩트,2022-06-29,http://news.tf.co.kr/read/economy/1948333.htm
51,"[단독] 식약처 ""소비기한 표시제, 계도기간 부여 적극 검토""",내년 1월 단속입장서 선회 6~12개월 사이서 저울질 식품의약품안전처가 식품에 표시하던 유통기한을 소비기한으로 바꾸는 '소비기한 표시제' 시행에 계도 기간을 두기로 내부 방침을 정한 것으로 파악됐다. 내년 1월 1일...,매일경제,2022-06-28,http://news.mk.co.kr/newsRead.php?no=566518&year=2022
52,"[이슈&이슈] 유통기한 폐지… 식품업계, ‘소비기한’ 도입 두고 갑론을박","지난해 6월 서울 여의도 국회의사당 앞에서 시민단체 회원들이 소비기한 표시제 도입 촉구 기자회견을 열고 있다.(사진=환경운동연합) 식약처, 2023년 1월부터 소비기한 도입 “제품 판매기간 증가로 매출 상승 기대”vs...",브릿지경제,2022-06-28,https://www.viva100.com/main/view.php?key=20220628010006531
53,"[단독] 식약처장 바뀌더니…식약처 ""소비기한 표시제 계도기간 부여 유력 검토""",식품의약품안전처가 식품에 표시하던 유통기한을 소비기한으로 바꾸는 '소비기한 표시제' 시행에 계도 기간을 두는 방안을 유력하게 검토 중인 것으로 파악됐다. 내년 1월 1일 시행일에 맞춰 단속하겠다는 그간 입장에서...,매일경제언론사 선정,2022-06-28,http://news.mk.co.kr/newsRead.php?no=564489&year=2022
54,소비기한 시행 코앞…식품업계 “포장지 재고·폐기 어쩌나”,"내년도 소비기한 표시제 시행을 앞두고 식품업계 표정이 밝지 않다. 당장 시행 기간이 얼마 남지 않은 상황에서 제품별 기한을 달리 설정해야 하는 데다, 실험 연구에 따른 절차나 비용은 물론 바뀐 정책으로 인한 폐기...",데일리안언론사 선정,2022-06-20,https://www.dailian.co.kr/news/view/1124052/?sc=Naver
55,"[똑똑키워드] 유통기한 이제 먹을 수 있는 날짜로 바뀐다, '소비기한 표시제'","'소비기한 표시제' 도입 배경에는 음식물쓰레기 폐기 비용을 줄이고자 하는 정책이 반영돼 있다. 미국, 독일, 일본 등 국가에서는 자원낭비와 폐기물 문제를 줄이기 위해 이 제도를 이미 시행하고 있다. 다만, 소비기한...",뉴스워치,2022-06-19,http://www.newswatch.kr/news/articleView.html?idxno=59429
56,[친절한 뉴스K] “유통기한 지나도 OK”…내년부터 ‘소비기한’ 표시,지난해 '소비기한 표시제' 관련법이 국회를 통과하면서 내년 1월 1일부터는 제품에 유통기한 대신 소비기한을 표시하게 되는데요. 우유류만 다른 품목보다 8년 늦은 2031년부터 시행됩니다. 냉장 보관기준 개선 등이...,KBS,2022-06-15,https://news.kbs.co.kr/news/view.do?ncd=5486619&ref=A
57,독일 입법례로 알아보는 소비기한 표시제,"국회도서관(관장 이명우)은 24일 「독일의 식품 소비기한 표시제 입법례」를 소개한 『최신외국입법정보』(2022-13호, 통권 제194호)를 발간했다. 이번 발간물은 국내 소비기한 표시제의 시행을 앞두고 독일과 유럽연합...",독서신문,2022-05-24,http://www.readersnews.com/news/articleView.html?idxno=105845
58,"국회도서관, 독일 '식품 소비기한 표시제' 입법례 소개","24일 최신외국입법정보 194호 발간내년 국내 소비기한 표시제 앞두고 우리 법과 비교 독일의 식품 소비기한 표시제 입법례를 담은 최신외국입법정보가 24일 발간됐다./사진=국회도서관 내년 소비기한 표시제 도입을...",이로운넷,2022-05-24,https://www.eroun.net/news/articleView.html?idxno=28450
59,"국회도서관, 독일 식품 소비기한 표시제 입법례 소개","국회의사당  국회도서관은 24일 '독일의 식품 소비기한 표시제 입법례'를 소개한 '최신외국입법정보'(2022-13호, 통권 제194호)를 발간했다. 독일은 유럽연합(EU)의 식품정보규칙(EU11692011)을 준수해 소비기한...",충청뉴스,2022-05-24,http://www.ccnnews.co.kr/news/articleView.html?idxno=258056
60,"국회도서관, 독일의 식품 소비기한 표시제 입법례 소개","국회도서관은 24일 '독일의 식품 소비기한 표시제 입법례'를 소개한 '최신외국입법정보'(2022-13호, 통권 제194호)를 발간했다. 식품의약품안전처는 '식품표시광고법' 개정에 따라 2023년부터 소비기한 표시제를 도입할...",신아일보,2022-05-24,http://www.shinailbo.co.kr/news/articleView.html?idxno=1555034
61,내년부터 '유통기한'→'소비기한' 변경...독일 입법례는?,"국회도서관, '독일의 식품 소비기한 표시제 입법례' 발간 국회도서관은 「독일의 식품 소비기한 표시제 입법례」를 소개한 『최신외국입법정보』(2022-13호, 통권 제194호)를 발간했다고 24일 밝혔다. 식품의약품안전처는...",M이코노미,2022-05-24,http://www.m-economynews.com/news/article.html?no=33544
62,내년부터 ‘유통기한’ 아닌 ‘소비기한’ 보고 구매한다,소비기한 표시제를 주도한 식품의약품안전처는 경제협력개발기구(OECD) 주요 국가에서 소비기한을 사용하는 국제적 추세를 반영하고 식품 폐기물 감소에 따른 탄소중립 실현을 기대하고 있다. 국내에선 1985년...,문화일보,2022-05-12,http://www.munhwa.com/news/view.html?no=2022051201032730129001
63,[스페셜리포트]못난이 식품도 버릴 순 없다…'리퍼브매장'·'소비기한 표시제'가 뜬다,내년 1월부터는 현행 유통기한 대신 실제 섭취가능한 기간을 표시하는 ‘소비기한 표시제’가 시행되면서 식품 리퍼브 시장은 더욱 덩치를 불릴 것으로 전망된다. ◇기업은 '음식물 쓰레기 제로' 도전…내년부터는...,이투데이,2022-05-09,https://www.etoday.co.kr/news/view/2130248
64,"의령군, ‘소비기한 표시제’ 홍보물 배부",경남 의령군은 '식품 등의 표시·광고에 관한 법률' 개정에 따른 '소비기한 표시제' 도입과 관련하여 축산물 영업장을 대상으로 관련 법령 홍보물을 배부한다고 3일 밝혔다. 군은 2023년 1월 1일부터 시행되는 “소비기한...,신아일보,2022-05-03,http://www.shinailbo.co.kr/news/articleView.html?idxno=1547276
65,"2023년부터 시행되는 '소비기한 표시제' 알아보기","2023년 1월 1일부터 '소비기한 표시제'가 시행된다고 합니다. 소비기한과 유통기한의 차이점은 무엇이고, 시행되면 무엇이 달라질까요? 자세히 알아봅시다.",시빅뉴스,2022-04-26,http://www.civicnews.com/news/articleView.html?idxno=33755
66,"식품업계가 알아야 할 새 용어 정의…'품질안전한계기간', '소비기한', '권장소비기한'",이번 소비기한 설정기준 개정은 소비기한 표시제로 개선하는 내용으로 지난해 8월 17일 개정된 '식품 등의 표시ㆍ광고에 관한 법률'이 내년 1월 1일부터 시행되는데 따른 것이다. 주요 내용을 보면 '품질안전한계기간...,식품저널 foodnews,2022-04-21,http://www.foodnews.co.kr/news/articleView.html?idxno=96533
67,유통기한 대신 '소비기한' 도입...탄소중립까지 일석이조 효과!,"내년 1월 1일부터 유통기한 대신 '소비기한표시제'가 시작된다. 식품에는 날짜표시의 종류에는 제조일자, 유통기한, 품질유지기한, 소비기한이 있고 제품의 특성에 따라 표시하고 있다. '소비기한'은 표시된 조건에서...",열린뉴스통신,2022-04-08,https://www.onews.tv/news/articleView.html?idxno=121145
68,내년 도입 '소비기한 표시제' 준비 박차,"식품의약품안전처(처장 김강립, 이하 식약처)가 내년부터 도입되는 '소비기한 표시제' 시행에 앞서 식품별 세부 표시기준을 규정하는 '식품 등의 표시기준'을 31일 개정·고시했다. 이와 함께 관련 정보를 한 번에 쉽게...",대한급식신문,2022-04-04,http://www.fsnews.co.kr/news/articleView.html?idxno=45231
69,"식약처, 소비기한 표시제 도입 준비","소비기한 표시제도 개요 ‘식품등의 표시기준’의 주요 개정내용은 ▲유통기한 정의를 삭제하고 소비기한 정의를 신설, ▲유통기한 용어를 소비기한으로 변경한다. 또 소비자·영업자가 소비기한의 내용을 쉽게 이해할...",메디컬월드뉴스,2022-04-01,http://medicalworldnews.co.kr/news/view.php?idx=1510948760
